[11-10-24 20:26:38.160] LOG  : General     , 1728671198160> 0> RuggedRecipes.FermentingHoochMash: DisplayCategory, FoodP.
[11-10-24 20:26:38.198] LOG  : General     , 1728671198198> 0> Base.Paramedic_Jacket_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Kawasaki_Jacket: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Kawasaki_Jacket_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Check_Shirts: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Check_Shirts_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Tac_Check_Shirts: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Tac_Check_Shirts_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Police_Waterproof_Jacket: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Police_Waterproof_Jacket_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Gunsmith_Jacket: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Gunsmith_Jacket_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Hot_Pants: Insulation, 0.22500000894069672.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Hot_Pants_Long: Insulation, 0.22500000894069672.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Hot_Pants_High: Insulation, 0.22500000894069672.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Hot_Pants_Fold: Insulation, 0.22500000894069672.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Jeans_Slim: Insulation, 0.22500000894069672.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Adidas_Pad_Jacket: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Adidas_Pad_Jacket_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.199] LOG  : General     , 1728671198199> 0> Base.Viking_Fire_Jacket: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Viking_Fire_Jacket_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Skirt_Check: Insulation, 0.07500000111758709.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Rose_Jacket: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Rose_Jacket_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Rose_Jeans: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Nurse_Dress: Insulation, 0.07500000111758709.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Knit_Dress: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Knit_Dress_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Off_Dress: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Off_Dress_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Cut_Dress: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Cut_Dress_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Bandit_Coat: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Bandit_Coat_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Bandit_Jacket: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.Bandit_Jacket_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.BR_Skirts: Insulation, 0.07500000111758709.
[11-10-24 20:26:38.200] LOG  : General     , 1728671198200> 0> Base.BR_Skirts_Long: Insulation, 0.07500000111758709.
[11-10-24 20:26:38.201] LOG  : General     , 1728671198201> 0> Base.Pencil_Skirts: Insulation, 0.07500000111758709.
[11-10-24 20:26:38.201] LOG  : General     , 1728671198201> 0> Base.Pencil_Skirts_Long: Insulation, 0.07500000111758709.
[11-10-24 20:26:38.201] LOG  : General     , 1728671198201> 0> Base.Skirts_SC: Insulation, 0.07500000111758709.
[11-10-24 20:26:38.201] LOG  : General     , 1728671198201> 0> Base.Skirts_SC_Long: Insulation, 0.07500000111758709.
[11-10-24 20:26:38.201] LOG  : General     , 1728671198201> 0> Base.Skirts_Side: Insulation, 0.07500000111758709.
[11-10-24 20:26:38.201] LOG  : General     , 1728671198201> 0> Base.Skirts_Side_Long: Insulation, 0.07500000111758709.
[11-10-24 20:26:38.201] LOG  : General     , 1728671198201> 0> Base.Formal_Shirts: Insulation, 0.15000000223517418.
[11-10-24 20:26:38.201] LOG  : General     , 1728671198201> 0> Base.Brig_Shirts: Insulation, 0.15000000223517418.
[11-10-24 20:26:38.201] LOG  : General     , 1728671198201> 0> Base.Shooting_Shirts: Insulation, 0.15000000223517418.
[11-10-24 20:26:38.201] LOG  : General     , 1728671198201> 0> Base.Arm_Warmer: Insulation, 0.15000000223517418.
[11-10-24 20:26:38.201] LOG  : General     , 1728671198201> 0> Base.Black_Long_Shirts: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.201] LOG  : General     , 1728671198201> 0> Base.Hat_MX_Helmet: Insulation, 0.13499999642372132.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Hat_MX_Helmet_Glass: Insulation, 0.13499999642372132.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Sheriff_Jumper: Insulation, 0.27999999523162844.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Police_Jumper: Insulation, 0.27999999523162844.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Jacket_Bomber: Insulation, 0.27999999523162844.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Jacket_Bomber_ON: Insulation, 0.27999999523162844.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Jacket_Polizei: Insulation, 0.27999999523162844.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Jacket_Polizei_ON: Insulation, 0.27999999523162844.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Rabbit_Suit: Insulation, 0.29700000286102296.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Hat_Rabbit: Insulation, 0.13499999642372132.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Rabbit_Suit_Blue: Insulation, 0.29700000286102296.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Hat_Rabbit_Blue: Insulation, 0.13499999642372132.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Rabbit_Suit_Green: Insulation, 0.29700000286102296.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Hat_Rabbit_Green: Insulation, 0.13499999642372132.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Rabbit_Suit_Grey: Insulation, 0.29700000286102296.
[11-10-24 20:26:38.202] LOG  : General     , 1728671198202> 0> Base.Hat_Rabbit_Grey: Insulation, 0.13499999642372132.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.Rabbit_Suit_Purple: Insulation, 0.29700000286102296.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.Hat_Rabbit_Purple: Insulation, 0.13499999642372132.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.Rabbit_Suit_Yellow: Insulation, 0.29700000286102296.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.Hat_Rabbit_Yellow: Insulation, 0.13499999642372132.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.USCM_Jacket: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.USCM_Jacket_ON: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.USCM_Pants: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.USCM_Pants_Rolled: Insulation, 0.26249999552965164.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.USCM_Boots: Insulation, 0.6000000000000001.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.USCM_Helmet: Insulation, 0.3374999910593033.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.USCM_Armor: Insulation, 0.19499999284744263.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.Sports_Bra: Insulation, 0.06000000089406967.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.Bloodsucker: Insulation, 0.29700000286102296.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.SH_Nurse: Insulation, 0.29700000286102296.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.SH_Nurse_2: Insulation, 0.29700000286102296.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.Light_Woman: Insulation, 0.29700000286102296.
[11-10-24 20:26:38.203] LOG  : General     , 1728671198203> 0> Base.SH_Closer: Insulation, 0.29700000286102296.
[11-10-24 20:26:38.204] LOG  : General     , 1728671198204> 0> Loading recipes....
[11-10-24 20:26:38.261] LOG  : General     , 1728671198261> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_8.
[11-10-24 20:26:38.261] LOG  : General     , 1728671198261> 0> Item -> Radio item = Radio.RadioRed.
[11-10-24 20:26:38.261] LOG  : General     , 1728671198261> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_0.
[11-10-24 20:26:38.261] LOG  : General     , 1728671198261> 0> Item -> Radio item = Radio.RadioBlack.
[11-10-24 20:26:38.261] LOG  : General     , 1728671198261> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[11-10-24 20:26:38.261] LOG  : General     , 1728671198261> 0> Item -> Radio item = Radio.WalkieTalkie1.
[11-10-24 20:26:38.261] LOG  : General     , 1728671198261> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[11-10-24 20:26:38.262] LOG  : General     , 1728671198262> 0> Item -> Radio item = Radio.WalkieTalkie2.
[11-10-24 20:26:38.262] LOG  : General     , 1728671198262> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[11-10-24 20:26:38.262] LOG  : General     , 1728671198262> 0> Item -> Radio item = Radio.WalkieTalkie3.
[11-10-24 20:26:38.262] LOG  : General     , 1728671198262> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[11-10-24 20:26:38.262] LOG  : General     , 1728671198262> 0> Item -> Radio item = Radio.WalkieTalkie4.
[11-10-24 20:26:38.262] LOG  : General     , 1728671198262> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[11-10-24 20:26:38.262] LOG  : General     , 1728671198262> 0> Item -> Radio item = Radio.WalkieTalkie5.
[11-10-24 20:26:38.262] LOG  : General     , 1728671198262> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_0.
[11-10-24 20:26:38.262] LOG  : General     , 1728671198262> 0> Item -> Radio item = Radio.HamRadio1.
[11-10-24 20:26:38.263] LOG  : General     , 1728671198263> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_8.
[11-10-24 20:26:38.263] LOG  : General     , 1728671198263> 0> Item -> Radio item = Radio.HamRadio2.
[11-10-24 20:26:38.263] LOG  : General     , 1728671198263> 0> Warning: Radio worldsprite not valid, sprite = appliances_television_01_8.
[11-10-24 20:26:38.263] LOG  : General     , 1728671198263> 0> Item -> Radio item = Radio.TvAntique.
[11-10-24 20:26:38.263] LOG  : General     , 1728671198263> 0> Warning: Radio worldsprite not valid, sprite = appliances_television_01_0.
[11-10-24 20:26:38.263] LOG  : General     , 1728671198263> 0> Item -> Radio item = Radio.TvWideScreen.
[11-10-24 20:26:38.263] LOG  : General     , 1728671198263> 0> Warning: Radio worldsprite not valid, sprite = appliances_television_01_4.
[11-10-24 20:26:38.263] LOG  : General     , 1728671198263> 0> Item -> Radio item = Radio.TvBlack.
[11-10-24 20:26:38.344] LOG  : General     , 1728671198344> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.344] LOG  : General     , 1728671198344> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.345] LOG  : General     , 1728671198345> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.347] LOG  : General     , 1728671198347> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.347] LOG  : General     , 1728671198347> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.347] LOG  : General     , 1728671198347> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.348] LOG  : General     , 1728671198348> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.348] LOG  : General     , 1728671198348> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.348] LOG  : General     , 1728671198348> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.348] LOG  : General     , 1728671198348> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.365] LOG  : General     , 1728671198365> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[11-10-24 20:26:38.365] LOG  : General     , 1728671198365> 0> Item -> Radio item = Radio.WalkieTalkie1.
[11-10-24 20:26:38.365] LOG  : General     , 1728671198365> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[11-10-24 20:26:38.365] LOG  : General     , 1728671198365> 0> Item -> Radio item = Radio.WalkieTalkie2.
[11-10-24 20:26:38.366] LOG  : General     , 1728671198366> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[11-10-24 20:26:38.366] LOG  : General     , 1728671198366> 0> Item -> Radio item = Radio.WalkieTalkie3.
[11-10-24 20:26:38.366] LOG  : General     , 1728671198366> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[11-10-24 20:26:38.366] LOG  : General     , 1728671198366> 0> Item -> Radio item = Radio.WalkieTalkie4.
[11-10-24 20:26:38.366] LOG  : General     , 1728671198366> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[11-10-24 20:26:38.366] LOG  : General     , 1728671198366> 0> Item -> Radio item = Radio.WalkieTalkie5.
[11-10-24 20:26:38.411] ERROR: General     , 1728671198411> 0> LuaManager.getFunctionObject> no such function "AZ_ChainsawUtil.OnCreate.TurnOffChainsaw".
[11-10-24 20:26:38.419] LOG  : General     , 1728671198419> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.419] LOG  : General     , 1728671198419> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.419] LOG  : General     , 1728671198419> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.419] LOG  : General     , 1728671198419> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.419] LOG  : General     , 1728671198419> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.419] LOG  : General     , 1728671198419> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.419] LOG  : General     , 1728671198419> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.419] LOG  : General     , 1728671198419> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.420] LOG  : General     , 1728671198420> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.420] LOG  : General     , 1728671198420> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.420] LOG  : General     , 1728671198420> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.420] LOG  : General     , 1728671198420> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.420] LOG  : General     , 1728671198420> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.420] LOG  : General     , 1728671198420> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.420] LOG  : General     , 1728671198420> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.420] LOG  : General     , 1728671198420> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.420] LOG  : General     , 1728671198420> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.420] LOG  : General     , 1728671198420> 0> Warning: Moveable not valid.
[11-10-24 20:26:38.456] LOG  : General     , 1728671198456> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_64.
[11-10-24 20:26:38.457] LOG  : General     , 1728671198456> 0> Item -> Radio item = Radio.WalkieTalkieMakeShift.
[11-10-24 20:26:38.457] LOG  : General     , 1728671198457> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[11-10-24 20:26:38.457] LOG  : General     , 1728671198457> 0> Item -> Radio item = Radio.WalkieTalkie1.
[11-10-24 20:26:38.457] LOG  : General     , 1728671198457> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[11-10-24 20:26:38.457] LOG  : General     , 1728671198457> 0> Item -> Radio item = Radio.WalkieTalkie2.
[11-10-24 20:26:38.457] LOG  : General     , 1728671198457> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[11-10-24 20:26:38.457] LOG  : General     , 1728671198457> 0> Item -> Radio item = Radio.WalkieTalkie3.
[11-10-24 20:26:38.457] LOG  : General     , 1728671198457> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[11-10-24 20:26:38.457] LOG  : General     , 1728671198457> 0> Item -> Radio item = Radio.WalkieTalkie4.
[11-10-24 20:26:38.457] LOG  : General     , 1728671198457> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[11-10-24 20:26:38.457] LOG  : General     , 1728671198457> 0> Item -> Radio item = Radio.WalkieTalkie5.
[11-10-24 20:26:38.457] LOG  : General     , 1728671198457> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_64.
[11-10-24 20:26:38.457] LOG  : General     , 1728671198457> 0> Item -> Radio item = Radio.WalkieTalkieMakeShift.
[11-10-24 20:26:38.457] LOG  : General     , 1728671198457> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Item -> Radio item = Radio.WalkieTalkie1.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Item -> Radio item = Radio.WalkieTalkie2.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Item -> Radio item = Radio.WalkieTalkie3.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Item -> Radio item = Radio.WalkieTalkie4.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Item -> Radio item = Radio.WalkieTalkie5.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_64.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Item -> Radio item = Radio.WalkieTalkieMakeShift.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Item -> Radio item = Radio.WalkieTalkie1.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Item -> Radio item = Radio.WalkieTalkie2.
[11-10-24 20:26:38.458] LOG  : General     , 1728671198458> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Item -> Radio item = Radio.WalkieTalkie3.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Item -> Radio item = Radio.WalkieTalkie4.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Item -> Radio item = Radio.WalkieTalkie5.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_64.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Item -> Radio item = Radio.WalkieTalkieMakeShift.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Item -> Radio item = Radio.WalkieTalkie1.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Item -> Radio item = Radio.WalkieTalkie2.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Item -> Radio item = Radio.WalkieTalkie3.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Item -> Radio item = Radio.WalkieTalkie4.
[11-10-24 20:26:38.459] LOG  : General     , 1728671198459> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[11-10-24 20:26:38.460] LOG  : General     , 1728671198460> 0> Item -> Radio item = Radio.WalkieTalkie5.
[11-10-24 20:26:38.460] LOG  : General     , 1728671198460> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[11-10-24 20:26:38.460] LOG  : General     , 1728671198460> 0> Item -> Radio item = Radio.WalkieTalkie3.
[11-10-24 20:26:38.460] LOG  : General     , 1728671198460> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[11-10-24 20:26:38.460] LOG  : General     , 1728671198460> 0> Item -> Radio item = Radio.WalkieTalkie4.
[11-10-24 20:26:38.460] LOG  : General     , 1728671198460> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[11-10-24 20:26:38.460] LOG  : General     , 1728671198460> 0> Item -> Radio item = Radio.WalkieTalkie5.
[11-10-24 20:26:38.460] LOG  : General     , 1728671198460> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[11-10-24 20:26:38.460] LOG  : General     , 1728671198460> 0> Item -> Radio item = Radio.WalkieTalkie5.
[11-10-24 20:26:38.461] LOG  : General     , 1728671198461> 0> Warning: Radio worldsprite not valid, sprite = appliances_television_01_8.
[11-10-24 20:26:38.461] LOG  : General     , 1728671198461> 0> Item -> Radio item = Radio.TvAntique.
[11-10-24 20:26:38.461] LOG  : General     , 1728671198461> 0> Warning: Radio worldsprite not valid, sprite = appliances_television_01_4.
[11-10-24 20:26:38.461] LOG  : General     , 1728671198461> 0> Item -> Radio item = Radio.TvBlack.
[11-10-24 20:26:38.462] LOG  : General     , 1728671198462> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_16.
[11-10-24 20:26:38.462] LOG  : General     , 1728671198462> 0> Item -> Radio item = Radio.RadioMakeShift.
[11-10-24 20:26:38.462] LOG  : General     , 1728671198462> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_0.
[11-10-24 20:26:38.462] LOG  : General     , 1728671198462> 0> Item -> Radio item = Radio.RadioBlack.
[11-10-24 20:26:38.463] LOG  : General     , 1728671198463> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_56.
[11-10-24 20:26:38.463] LOG  : General     , 1728671198463> 0> Item -> Radio item = Radio.HamRadioMakeShift.
[11-10-24 20:26:38.463] LOG  : General     , 1728671198463> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_56.
[11-10-24 20:26:38.463] LOG  : General     , 1728671198463> 0> Item -> Radio item = Radio.HamRadioMakeShift.
[11-10-24 20:26:38.463] LOG  : General     , 1728671198463> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_0.
[11-10-24 20:26:38.463] LOG  : General     , 1728671198463> 0> Item -> Radio item = Radio.HamRadio1.
[11-10-24 20:26:38.463] LOG  : General     , 1728671198463> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[11-10-24 20:26:38.463] LOG  : General     , 1728671198463> 0> Item -> Radio item = Radio.WalkieTalkie1.
[11-10-24 20:26:38.463] LOG  : General     , 1728671198463> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_64.
[11-10-24 20:26:38.464] LOG  : General     , 1728671198464> 0> Item -> Radio item = Radio.WalkieTalkieMakeShift.
[11-10-24 20:26:38.464] LOG  : General     , 1728671198464> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[11-10-24 20:26:38.464] LOG  : General     , 1728671198464> 0> Item -> Radio item = Radio.WalkieTalkie2.
[11-10-24 20:26:38.464] LOG  : General     , 1728671198464> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[11-10-24 20:26:38.464] LOG  : General     , 1728671198464> 0> Item -> Radio item = Radio.WalkieTalkie3.
[11-10-24 20:26:38.464] LOG  : General     , 1728671198464> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[11-10-24 20:26:38.464] LOG  : General     , 1728671198464> 0> Item -> Radio item = Radio.WalkieTalkie4.
[11-10-24 20:26:38.465] LOG  : General     , 1728671198465> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_16.
[11-10-24 20:26:38.466] LOG  : General     , 1728671198466> 0> Item -> Radio item = Radio.RadioMakeShift.
[11-10-24 20:26:38.466] LOG  : General     , 1728671198466> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_64.
[11-10-24 20:26:38.466] LOG  : General     , 1728671198466> 0> Item -> Radio item = Radio.WalkieTalkieMakeShift.
[11-10-24 20:26:38.466] LOG  : General     , 1728671198466> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_0.
[11-10-24 20:26:38.466] LOG  : General     , 1728671198466> 0> Item -> Radio item = Radio.RadioBlack.
[11-10-24 20:26:38.466] LOG  : General     , 1728671198466> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_8.
[11-10-24 20:26:38.466] LOG  : General     , 1728671198466> 0> Item -> Radio item = Radio.RadioRed.
