[10-10-24 12:32:40.820] LOG  : General     , 1728556360820> 0> RuggedRecipes.FermentingHoochMash: DisplayCategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.SlicedBanana_Bread: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.Banana_Bread: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.Bread_Egginhole: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.Gingerbread_Dough: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.Gingerbread_Man: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.Gingerbread_Wall: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.Gingerbread_House: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.Gingerbread_Pieces: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.ScotchEgg: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.ScotchEggRaw: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.SlicedChickenBatter: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.WokFriedRiceEvolved: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.FryingPanFriedRiceEvolved: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.BakedPotato_Evolved: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.SushiEvolved: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.SushiRecipe: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.HotdogCustom: displaycategory, FoodP.
[10-10-24 12:32:41.829] LOG  : General     , 1728556361829> 0> SapphCooking.HotdogSandwichEvolved: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.HotdogEvolved: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.MincedMeat_Chicken: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.SausageEvolved: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.SausageCasing: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.Saucepan_ArrozLecheUn: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.Saucepan_ArrozLeche: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.CevicheBowl: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.CevicheBowlEvolved: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.SpringrollWrapper: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.SpringrollEvolved: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.Saucepan_InstantNoodlesEvolved: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.Mochi: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.Blender_Prep_Shake: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.Blender_Prep_Smoothie: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.Blender_Prep_Puree: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.Blender_Milkshake: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.Blender_Smoothie: displaycategory, FoodP.
[10-10-24 12:32:41.830] LOG  : General     , 1728556361830> 0> SapphCooking.Blender_Puree: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.Blender_Sorbet: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.SaucepanwithBorschtPrep: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.WokPan_RoastVeg: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.TakeoutBoxFood: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.TakeoutBoxFood_Noodle: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.TakeoutBoxFood_Soup: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.FrenchToast_Prep: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.FrenchToast_Evolved: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.WokPan_CacioPepePrep: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.WokPan_CacioPepeEvolved: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.FlatbreadDough: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.Flatbread: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.FlatbreadEvolved: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.CandyApple: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.Blender_Prep_Juice: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.Blender_Juice: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.LowBallMilkshake: displaycategory, FoodP.
[10-10-24 12:32:41.831] LOG  : General     , 1728556361831> 0> SapphCooking.CocktailGlassMilkshake: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.BeverageMilkshake: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.Mug_Milkshake: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.MugWhite_Milkshake: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.MugRed_Milkshake: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.MugSpiffo_Milkshake: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.Crepe: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.CrepeEvolved: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.BloomingOnion: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.FriedEggplant: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.LowBallSmoothie: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.CocktailGlassSmoothie: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.BeverageSmoothie: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.Mug_Evolved: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.MugWhite_Evolved: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.MugRed_Evolved: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.MugSpiffo_Evolved: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.PlasticCup_Evolved: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.Falafel_Uncooked: displaycategory, FoodP.
[10-10-24 12:32:41.832] LOG  : General     , 1728556361832> 0> SapphCooking.Falafel_Fried: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.SapphCooking.SmashBurger: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.Popsicle_White: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.Popsicle_Green: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.Popsicle_Pink: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.Popsicle_Blue: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.Popsicle_Purple: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.Popsicle_Yellow: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.Popsicle_Orange: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.Popsicle_Red: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.Spice_PestoBowl: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.Sausage_PigBlanket: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.Tanghulu: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.CakeSlice_NianGao: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.Cake_NianGao: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.BottleofJuice: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.Corn_Cob: displaycategory, FoodP.
[10-10-24 12:32:41.833] LOG  : General     , 1728556361833> 0> SapphCooking.Corn_CobEvolved: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.Pretzel: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.Pretzel_Tray: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.SapphDoughnut_Evolved: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.SapphDoughnutChocolate_Evolved: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.Eclair_Evolved: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.Eclair_Chocolate_Evolved: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.Eclair_WhiteChocolate_Evolved: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.Wokpan_BaconandEggs: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.LettuceWrap: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.LettuceWrap_Evolved: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.CakePrep_Chocolate: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.CakePrep_Carrot: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.CakePrep_RedVelvet: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.CakePrep_BlackForestCake: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.CakePrep_StrawberryCake: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.CakeRaw_BlackForestCake: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.CakeRaw_Chocolate: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.CakeRaw_Carrot: displaycategory, FoodP.
[10-10-24 12:32:41.834] LOG  : General     , 1728556361834> 0> SapphCooking.CakeRaw_Strawberry: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.CakeRaw_RedVelvet: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.CakeRaw_Birthday: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.Cake_Candle: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.CakeChocolate_Candle: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.CakeCarrot_Candle: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.CakeRedVelvet_Candle: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.CakeBlackForest_Candle: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.CakeStrawberry_Candle: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.CakeBirthday_Candle: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.Parmesan_CheeseWheel: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.Blue_CheeseWheel: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.BlueCheese: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.Truffle: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.MozzarelaSticks: displaycategory, FoodP.
[10-10-24 12:32:41.835] LOG  : General     , 1728556361835> 0> SapphCooking.BakingTray_MacaronCookies1: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.BakingTray_MacaronCookies2: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.BakingTray_MacaronCookies3: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.BakingTray_MacaronCookies4: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.Macaron_Cookies_Pink: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.Macaron_Cookies_Red: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.Macaron_Cookies_Blue: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.Macaron_Cookies_Green: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.Macaron_Cookies_Yellow: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.Macaron_Cookies_Purple: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.Macaron_Pink: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.Macaron_Red: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.Macaron_Blue: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.Macaron_Green: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.Macaron_Yellow: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.Macaron_Purple: displaycategory, FoodP.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.SapphTortillaChips: displaycategory, FoodN.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.CanolaOil: displaycategory, FoodN.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.PeanutOil: displaycategory, FoodN.
[10-10-24 12:32:41.836] LOG  : General     , 1728556361836> 0> SapphCooking.AvocadoOil: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.FryBatter: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.CoconutOil: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.CanofKernelCorn: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.OpenCanofKernelCorn: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.ChickenBroth: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.BeefBroth: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.BucketofFriedBird: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.CannedBread: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.BucketofPopcorn: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.BagofFlourTortillas: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.CutTortilla: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.BowlofNachos: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.TortillaChipsinGuacamole: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.TortillaChipsinRefriedBeans: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.TortillaChipsinQueso: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.CanofPowderedMilk: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.CanofProteinPowder: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.BrownRice: displaycategory, FoodN.
[10-10-24 12:32:41.837] LOG  : General     , 1728556361837> 0> SapphCooking.WhiteChocolate: displaycategory, FoodN.
[10-10-24 12:32:41.838] LOG  : General     , 1728556361838> 0> SapphCooking.BagofSeaweed: displaycategory, FoodN.
[10-10-24 12:32:41.838] LOG  : General     , 1728556361838> 0> SapphCooking.ProteinBar: displaycategory, FoodN.
[10-10-24 12:32:41.838] LOG  : General     , 1728556361838> 0> SapphCooking.PastaDough: displaycategory, FoodN.
[10-10-24 12:32:41.838] LOG  : General     , 1728556361838> 0> SapphCooking.CandyCigarette: displaycategory, FoodN.
[10-10-24 12:32:41.838] LOG  : General     , 1728556361838> 0> SapphCooking.RolledPastaDough: displaycategory, FoodN.
[10-10-24 12:32:41.838] LOG  : General     , 1728556361838> 0> SapphCooking.BucketofCandyPopcorn: displaycategory, FoodN.
[10-10-24 12:32:41.838] LOG  : General     , 1728556361838> 0> SapphCooking.GranulatedSugar: displaycategory, FoodN.
[10-10-24 12:32:41.838] LOG  : General     , 1728556361838> 0> SapphCooking.VegetableBroth: displaycategory, FoodN.
[10-10-24 12:32:41.838] LOG  : General     , 1728556361838> 0> SapphCooking.PastaSheets: displaycategory, FoodN.
[10-10-24 12:32:41.838] LOG  : General     , 1728556361838> 0> SapphCooking.CanofRefriedBeans: displaycategory, FoodN.
[10-10-24 12:32:41.838] LOG  : General     , 1728556361838> 0> SapphCooking.CannedSausages: displaycategory, FoodN.
[10-10-24 12:32:41.838] LOG  : General     , 1728556361838> 0> SapphCooking.SaltPacket: displaycategory, FoodN.
[10-10-24 12:32:41.838] LOG  : General     , 1728556361838> 0> SapphCooking.SugarPacket: displaycategory, FoodN.
[10-10-24 12:32:41.839] LOG  : General     , 1728556361839> 0> SapphCooking.HotsaucePacket: displaycategory, FoodN.
[10-10-24 12:32:41.839] LOG  : General     , 1728556361839> 0> SapphCooking.CoffeePacket: displaycategory, FoodN.
[10-10-24 12:32:41.839] LOG  : General     , 1728556361839> 0> SapphCooking.Drinkmix_Lemon: displaycategory, FoodN.
[10-10-24 12:32:41.839] LOG  : General     , 1728556361839> 0> SapphCooking.Drinkmix_Orange: displaycategory, FoodN.
[10-10-24 12:32:41.839] LOG  : General     , 1728556361839> 0> SapphCooking.Drinkmix_Apple: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.Drinkmix_Grape: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.Drinkmix_Pineapple: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.Drinkmix_Strawberry: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.Drinkmix_Peach: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.Drinkmix_Watermelon: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.MRE_FlamelessRationHeater: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.MRE_BeefStewUn: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.MRE_CheeseTortelliniUn: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.MRE_ChiliwBeansUn: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.MRE_LasagnaUn: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.MRE_MeatballsinSauceUn: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.MRE_OmeletwHamUn: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.MRE_PorkwRiceUn: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.MRE_SpaguettiUn: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.MRE_SausageswGravyUn: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.MRE_Pack1: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.MRE_Pack2: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.MRE_Pack3: displaycategory, FoodN.
[10-10-24 12:32:41.840] LOG  : General     , 1728556361840> 0> SapphCooking.MRE_Pack4: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.MRE_Pack5: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.MRE_Pack6: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.MRE_Pack7: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.MRE_Pack8: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.MRE_Pack9: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.MRE_Pack10: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.MRE_Pack11: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.MRE_Pack12: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.MRE_InChickenStrogonoffUn: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.MRE_InBeefStrogonoffUn: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.MRE_InRiceMincedMeatUn: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.BagofWontonWrappers: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.PackofCoffeeFilters: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.CoffeeBeansBag: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.CoffeeBeans: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.CoffeeFilter: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.GrindedCoffee: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.TortillaChipsinChili: displaycategory, FoodN.
[10-10-24 12:32:41.841] LOG  : General     , 1728556361841> 0> SapphCooking.BowlofCandy: displaycategory, FoodN.
[10-10-24 12:32:41.842] LOG  : General     , 1728556361842> 0> SapphCooking.BagofMarshmallows: displaycategory, FoodN.
[10-10-24 12:32:41.842] LOG  : General     , 1728556361842> 0> SapphCooking.BowlofMarshmallows: displaycategory, FoodN.
[10-10-24 12:32:41.842] LOG  : General     , 1728556361842> 0> SapphCooking.TinofCaviar: displaycategory, FoodN.
