[10-10-24 06:15:07.965] LOG  : General     , 1728533707965> 0> RuggedRecipes.FermentingHoochMash: DisplayCategory, FoodP.
[10-10-24 06:15:07.993] LOG  : General     , 1728533707993> 0> Base.Skirt_Nurse: Insulation, 0.07500000111758709.
[10-10-24 06:15:07.993] LOG  : General     , 1728533707993> 0> Base.Wolf_Jacket: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.993] LOG  : General     , 1728533707993> 0> Base.Pants_Yoga: Insulation, 0.1875.
[10-10-24 06:15:07.993] LOG  : General     , 1728533707993> 0> Base.Turtleneck: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.993] LOG  : General     , 1728533707993> 0> Base.Belly_Turtleneck: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.993] LOG  : General     , 1728533707993> 0> Base.S_Tank_Top: Insulation, 0.15000000223517418.
[10-10-24 06:15:07.993] LOG  : General     , 1728533707993> 0> Base.Y_Shirts: Insulation, 0.15000000223517418.
[10-10-24 06:15:07.993] LOG  : General     , 1728533707993> 0> Base.Y_Shirts_Long: Insulation, 0.15000000223517418.
[10-10-24 06:15:07.993] LOG  : General     , 1728533707993> 0> Base.Skirt_Office: Insulation, 0.07500000111758709.
[10-10-24 06:15:07.993] LOG  : General     , 1728533707993> 0> Base.Skirt_Office_Long: Insulation, 0.07500000111758709.
[10-10-24 06:15:07.993] LOG  : General     , 1728533707993> 0> Base.Office_Sweater: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.993] LOG  : General     , 1728533707993> 0> Base.Office_Sweater_Long: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.993] LOG  : General     , 1728533707993> 0> Base.Pants_Adidas: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Jacket_Adidas: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Skirt_Heather: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Sweater_Lisa: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Shirts_Bennett: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Leather_Pants_Bennett: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Leather_Jacket_Bennett: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Field_Jacket: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Shirts_James: Insulation, 0.15000000223517418.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Jeans_James: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Skirt_Lisa: Insulation, 0.07500000111758709.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Leather_Jacket_Harry: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Leather_Vest_Harry: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Shirts_Maria: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Skirt_Maria: Insulation, 0.07500000111758709.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Trench_Coat_Sebastian: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Shirts_Sebastian: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.994] LOG  : General     , 1728533707994> 0> Base.Jeans_Sebastian: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Shirts_Kidman: Insulation, 0.15000000223517418.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Jeans_Kidman: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Susie_Hood: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Susie_Hood_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Suit_Wick: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Suit_Wick_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Suit_Army: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Suit_Army_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Suit_Stew: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Suit_Stew_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Coat_Long: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Coat_Long_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Military_Coat_Long: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Military_Coat_Long_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Suit_Fisher: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.995] LOG  : General     , 1728533707995> 0> Base.Suit_Fisher_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.Apron_Side: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.Apron_Side_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.Star_Cape: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.Star_Cape_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.Kenobi_Cape: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.Kenobi_Cape_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.Vader_Cape: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.Vader_Helmet: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.Vader_Mask: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.Adidas_Track_Pants: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.Adidas_Track_Pants_Rolled: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.Heather_Bomber: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.Heather_Bomber_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.School_Cardigan: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.School_Cardigan_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.School_Cardigan_Long: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.996] LOG  : General     , 1728533707996> 0> Base.School_Cardigan_Long_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Dress_Cardigan: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Dress_Cardigan_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Cardigan_Short: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Cardigan_Short_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Officer_Overcoat: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Officer_Overcoat_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Cropped_Sweater: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Coast_Jacket: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Coast_Jacket_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Paramedic_Jacket: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Paramedic_Jacket_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Kawasaki_Jacket: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Kawasaki_Jacket_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Check_Shirts: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Check_Shirts_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Tac_Check_Shirts: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Tac_Check_Shirts_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.997] LOG  : General     , 1728533707997> 0> Base.Police_Waterproof_Jacket: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Police_Waterproof_Jacket_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Gunsmith_Jacket: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Gunsmith_Jacket_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Hot_Pants: Insulation, 0.22500000894069672.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Hot_Pants_Long: Insulation, 0.22500000894069672.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Hot_Pants_High: Insulation, 0.22500000894069672.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Hot_Pants_Fold: Insulation, 0.22500000894069672.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Jeans_Slim: Insulation, 0.22500000894069672.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Adidas_Pad_Jacket: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Adidas_Pad_Jacket_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Viking_Fire_Jacket: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Viking_Fire_Jacket_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Skirt_Check: Insulation, 0.07500000111758709.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Rose_Jacket: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Rose_Jacket_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.998] LOG  : General     , 1728533707998> 0> Base.Rose_Jeans: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Nurse_Dress: Insulation, 0.07500000111758709.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Knit_Dress: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Knit_Dress_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Off_Dress: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Off_Dress_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Cut_Dress: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Cut_Dress_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Bandit_Coat: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Bandit_Coat_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Bandit_Jacket: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Bandit_Jacket_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.BR_Skirts: Insulation, 0.07500000111758709.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.BR_Skirts_Long: Insulation, 0.07500000111758709.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Pencil_Skirts: Insulation, 0.07500000111758709.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Pencil_Skirts_Long: Insulation, 0.07500000111758709.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Skirts_SC: Insulation, 0.07500000111758709.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Skirts_SC_Long: Insulation, 0.07500000111758709.
[10-10-24 06:15:07.999] LOG  : General     , 1728533707999> 0> Base.Skirts_Side: Insulation, 0.07500000111758709.
[10-10-24 06:15:08.000] LOG  : General     , 1728533708000> 0> Base.Skirts_Side_Long: Insulation, 0.07500000111758709.
[10-10-24 06:15:08.000] LOG  : General     , 1728533708000> 0> Base.Formal_Shirts: Insulation, 0.15000000223517418.
[10-10-24 06:15:08.000] LOG  : General     , 1728533708000> 0> Base.Brig_Shirts: Insulation, 0.15000000223517418.
[10-10-24 06:15:08.000] LOG  : General     , 1728533708000> 0> Base.Shooting_Shirts: Insulation, 0.15000000223517418.
[10-10-24 06:15:08.000] LOG  : General     , 1728533708000> 0> Base.Arm_Warmer: Insulation, 0.15000000223517418.
[10-10-24 06:15:08.000] LOG  : General     , 1728533708000> 0> Base.Black_Long_Shirts: Insulation, 0.26249999552965164.
[10-10-24 06:15:08.000] LOG  : General     , 1728533708000> 0> Base.Hat_MX_Helmet: Insulation, 0.13499999642372132.
[10-10-24 06:15:08.000] LOG  : General     , 1728533708000> 0> Base.Hat_MX_Helmet_Glass: Insulation, 0.13499999642372132.
[10-10-24 06:15:08.000] LOG  : General     , 1728533708000> 0> Base.Sheriff_Jumper: Insulation, 0.27999999523162844.
[10-10-24 06:15:08.000] LOG  : General     , 1728533708000> 0> Base.Police_Jumper: Insulation, 0.27999999523162844.
[10-10-24 06:15:08.000] LOG  : General     , 1728533708000> 0> Base.Jacket_Bomber: Insulation, 0.27999999523162844.
[10-10-24 06:15:08.000] LOG  : General     , 1728533708000> 0> Base.Jacket_Bomber_ON: Insulation, 0.27999999523162844.
[10-10-24 06:15:08.000] LOG  : General     , 1728533708000> 0> Base.Jacket_Polizei: Insulation, 0.27999999523162844.
[10-10-24 06:15:08.000] LOG  : General     , 1728533708000> 0> Base.Jacket_Polizei_ON: Insulation, 0.27999999523162844.
[10-10-24 06:15:08.001] LOG  : General     , 1728533708001> 0> Base.Rabbit_Suit: Insulation, 0.29700000286102296.
[10-10-24 06:15:08.001] LOG  : General     , 1728533708001> 0> Base.Hat_Rabbit: Insulation, 0.13499999642372132.
[10-10-24 06:15:08.001] LOG  : General     , 1728533708001> 0> Base.Rabbit_Suit_Blue: Insulation, 0.29700000286102296.
[10-10-24 06:15:08.001] LOG  : General     , 1728533708001> 0> Base.Hat_Rabbit_Blue: Insulation, 0.13499999642372132.
[10-10-24 06:15:08.001] LOG  : General     , 1728533708001> 0> Base.Rabbit_Suit_Green: Insulation, 0.29700000286102296.
[10-10-24 06:15:08.001] LOG  : General     , 1728533708001> 0> Base.Hat_Rabbit_Green: Insulation, 0.13499999642372132.
[10-10-24 06:15:08.002] LOG  : General     , 1728533708002> 0> Base.Rabbit_Suit_Grey: Insulation, 0.29700000286102296.
[10-10-24 06:15:08.002] LOG  : General     , 1728533708002> 0> Base.Hat_Rabbit_Grey: Insulation, 0.13499999642372132.
[10-10-24 06:15:08.002] LOG  : General     , 1728533708002> 0> Base.Rabbit_Suit_Purple: Insulation, 0.29700000286102296.
[10-10-24 06:15:08.002] LOG  : General     , 1728533708002> 0> Base.Hat_Rabbit_Purple: Insulation, 0.13499999642372132.
[10-10-24 06:15:08.002] LOG  : General     , 1728533708002> 0> Base.Rabbit_Suit_Yellow: Insulation, 0.29700000286102296.
[10-10-24 06:15:08.002] LOG  : General     , 1728533708002> 0> Base.Hat_Rabbit_Yellow: Insulation, 0.13499999642372132.
[10-10-24 06:15:08.002] LOG  : General     , 1728533708002> 0> Base.USCM_Jacket: Insulation, 0.26249999552965164.
[10-10-24 06:15:08.002] LOG  : General     , 1728533708002> 0> Base.USCM_Jacket_ON: Insulation, 0.26249999552965164.
[10-10-24 06:15:08.003] LOG  : General     , 1728533708003> 0> Base.USCM_Pants: Insulation, 0.26249999552965164.
[10-10-24 06:15:08.003] LOG  : General     , 1728533708003> 0> Base.USCM_Pants_Rolled: Insulation, 0.26249999552965164.
[10-10-24 06:15:08.003] LOG  : General     , 1728533708003> 0> Base.USCM_Boots: Insulation, 0.6000000000000001.
[10-10-24 06:15:08.003] LOG  : General     , 1728533708003> 0> Base.USCM_Helmet: Insulation, 0.3374999910593033.
[10-10-24 06:15:08.003] LOG  : General     , 1728533708003> 0> Base.USCM_Armor: Insulation, 0.19499999284744263.
[10-10-24 06:15:08.003] LOG  : General     , 1728533708003> 0> Base.Sports_Bra: Insulation, 0.06000000089406967.
[10-10-24 06:15:08.003] LOG  : General     , 1728533708003> 0> Base.Bloodsucker: Insulation, 0.29700000286102296.
[10-10-24 06:15:08.003] LOG  : General     , 1728533708003> 0> Base.SH_Nurse: Insulation, 0.29700000286102296.
[10-10-24 06:15:08.003] LOG  : General     , 1728533708003> 0> Base.SH_Nurse_2: Insulation, 0.29700000286102296.
[10-10-24 06:15:08.003] LOG  : General     , 1728533708003> 0> Base.Light_Woman: Insulation, 0.29700000286102296.
[10-10-24 06:15:08.003] LOG  : General     , 1728533708003> 0> Base.SH_Closer: Insulation, 0.29700000286102296.
[10-10-24 06:15:08.003] LOG  : General     , 1728533708003> 0> Loading recipes....
[10-10-24 06:15:08.022] LOG  : General     , 1728533708022> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_8.
[10-10-24 06:15:08.022] LOG  : General     , 1728533708022> 0> Item -> Radio item = Radio.RadioRed.
[10-10-24 06:15:08.022] LOG  : General     , 1728533708022> 0> Warning: Radio worldsprite not valid, sprite = appliances_radio_01_0.
[10-10-24 06:15:08.022] LOG  : General     , 1728533708022> 0> Item -> Radio item = Radio.RadioBlack.
[10-10-24 06:15:08.022] LOG  : General     , 1728533708022> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[10-10-24 06:15:08.023] LOG  : General     , 1728533708023> 0> Item -> Radio item = Radio.WalkieTalkie1.
[10-10-24 06:15:08.023] LOG  : General     , 1728533708023> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[10-10-24 06:15:08.023] LOG  : General     , 1728533708023> 0> Item -> Radio item = Radio.WalkieTalkie2.
[10-10-24 06:15:08.023] LOG  : General     , 1728533708023> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[10-10-24 06:15:08.023] LOG  : General     , 1728533708023> 0> Item -> Radio item = Radio.WalkieTalkie3.
[10-10-24 06:15:08.023] LOG  : General     , 1728533708023> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[10-10-24 06:15:08.023] LOG  : General     , 1728533708023> 0> Item -> Radio item = Radio.WalkieTalkie4.
[10-10-24 06:15:08.023] LOG  : General     , 1728533708023> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[10-10-24 06:15:08.023] LOG  : General     , 1728533708023> 0> Item -> Radio item = Radio.WalkieTalkie5.
[10-10-24 06:15:08.023] LOG  : General     , 1728533708023> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_0.
[10-10-24 06:15:08.023] LOG  : General     , 1728533708023> 0> Item -> Radio item = Radio.HamRadio1.
[10-10-24 06:15:08.023] LOG  : General     , 1728533708023> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_8.
[10-10-24 06:15:08.023] LOG  : General     , 1728533708023> 0> Item -> Radio item = Radio.HamRadio2.
[10-10-24 06:15:08.024] LOG  : General     , 1728533708024> 0> Warning: Radio worldsprite not valid, sprite = appliances_television_01_8.
[10-10-24 06:15:08.024] LOG  : General     , 1728533708024> 0> Item -> Radio item = Radio.TvAntique.
[10-10-24 06:15:08.024] LOG  : General     , 1728533708024> 0> Warning: Radio worldsprite not valid, sprite = appliances_television_01_0.
[10-10-24 06:15:08.024] LOG  : General     , 1728533708024> 0> Item -> Radio item = Radio.TvWideScreen.
[10-10-24 06:15:08.024] LOG  : General     , 1728533708024> 0> Warning: Radio worldsprite not valid, sprite = appliances_television_01_4.
[10-10-24 06:15:08.024] LOG  : General     , 1728533708024> 0> Item -> Radio item = Radio.TvBlack.
[10-10-24 06:15:08.049] LOG  : General     , 1728533708049> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.049] LOG  : General     , 1728533708049> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.049] LOG  : General     , 1728533708049> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.050] LOG  : General     , 1728533708050> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.050] LOG  : General     , 1728533708050> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.050] LOG  : General     , 1728533708050> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.050] LOG  : General     , 1728533708050> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.050] LOG  : General     , 1728533708050> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.051] LOG  : General     , 1728533708051> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.051] LOG  : General     , 1728533708051> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.070] LOG  : General     , 1728533708070> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[10-10-24 06:15:08.070] LOG  : General     , 1728533708070> 0> Item -> Radio item = Radio.WalkieTalkie1.
[10-10-24 06:15:08.070] LOG  : General     , 1728533708070> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[10-10-24 06:15:08.070] LOG  : General     , 1728533708070> 0> Item -> Radio item = Radio.WalkieTalkie2.
[10-10-24 06:15:08.070] LOG  : General     , 1728533708070> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[10-10-24 06:15:08.070] LOG  : General     , 1728533708070> 0> Item -> Radio item = Radio.WalkieTalkie3.
[10-10-24 06:15:08.070] LOG  : General     , 1728533708070> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[10-10-24 06:15:08.070] LOG  : General     , 1728533708070> 0> Item -> Radio item = Radio.WalkieTalkie4.
[10-10-24 06:15:08.070] LOG  : General     , 1728533708070> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[10-10-24 06:15:08.070] LOG  : General     , 1728533708070> 0> Item -> Radio item = Radio.WalkieTalkie5.
[10-10-24 06:15:08.115] ERROR: General     , 1728533708115> 0> LuaManager.getFunctionObject> no such function "AZ_ChainsawUtil.OnCreate.TurnOffChainsaw".
[10-10-24 06:15:08.122] LOG  : General     , 1728533708122> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.122] LOG  : General     , 1728533708122> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.123] LOG  : General     , 1728533708123> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.123] LOG  : General     , 1728533708123> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.123] LOG  : General     , 1728533708123> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.123] LOG  : General     , 1728533708123> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.123] LOG  : General     , 1728533708123> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.123] LOG  : General     , 1728533708123> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.123] LOG  : General     , 1728533708123> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.123] LOG  : General     , 1728533708123> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.123] LOG  : General     , 1728533708123> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.123] LOG  : General     , 1728533708123> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.123] LOG  : General     , 1728533708123> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.124] LOG  : General     , 1728533708124> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.124] LOG  : General     , 1728533708124> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.124] LOG  : General     , 1728533708124> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.124] LOG  : General     , 1728533708124> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.124] LOG  : General     , 1728533708124> 0> Warning: Moveable not valid.
[10-10-24 06:15:08.162] LOG  : General     , 1728533708162> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_64.
[10-10-24 06:15:08.162] LOG  : General     , 1728533708162> 0> Item -> Radio item = Radio.WalkieTalkieMakeShift.
[10-10-24 06:15:08.162] LOG  : General     , 1728533708162> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_16.
[10-10-24 06:15:08.162] LOG  : General     , 1728533708162> 0> Item -> Radio item = Radio.WalkieTalkie1.
[10-10-24 06:15:08.162] LOG  : General     , 1728533708162> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_24.
[10-10-24 06:15:08.162] LOG  : General     , 1728533708162> 0> Item -> Radio item = Radio.WalkieTalkie2.
[10-10-24 06:15:08.162] LOG  : General     , 1728533708162> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_32.
[10-10-24 06:15:08.162] LOG  : General     , 1728533708162> 0> Item -> Radio item = Radio.WalkieTalkie3.
[10-10-24 06:15:08.162] LOG  : General     , 1728533708162> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_40.
[10-10-24 06:15:08.163] LOG  : General     , 1728533708163> 0> Item -> Radio item = Radio.WalkieTalkie4.
[10-10-24 06:15:08.163] LOG  : General     , 1728533708163> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_48.
[10-10-24 06:15:08.163] LOG  : General     , 1728533708163> 0> Item -> Radio item = Radio.WalkieTalkie5.
[10-10-24 06:15:08.163] LOG  : General     , 1728533708163> 0> Warning: Radio worldsprite not valid, sprite = appliances_com_01_64.
